type,id,time_1avg,cost_1avg,fails_1total,visited,repeated,explored
dense,1,0.14329961799739976,-1.0,0.0,0.0,0.0,0.0
dense,2,30.025741176999873,0.0,1.0,0.0,0.0,0.0
dense,3,30.051520402997994,0.0,1.0,0.0,0.0,0.0
dense,4,30.051711698000872,0.0,1.0,0.0,0.0,0.0
dense,5,0.4650626439979533,-33.0,0.0,0.0,0.0,0.0
dense,6,30.05166699899928,0.0,1.0,0.0,0.0,0.0
dense,7,30.054889402999834,0.0,1.0,0.0,0.0,0.0
dense,8,7.12142844200207,0.0,0.0,0.0,0.0,0.0
dense,9,0.32681680400128243,0.0,0.0,0.0,0.0,0.0
dense,10,0.3655195849969459,61.0,0.0,0.0,0.0,0.0
sparse,1,0.25044223700024304,-49.0,0.0,0.0,0.0,0.0
sparse,2,25.62548986299953,-76.0,0.0,0.0,0.0,0.0
sparse,3,30.05305607199989,0.0,1.0,0.0,0.0,0.0
sparse,4,30.05512539600022,0.0,1.0,0.0,0.0,0.0
sparse,5,1.0267828379983257,0.0,0.0,0.0,0.0,0.0
sparse,6,0.19136148100005812,-5.0,0.0,0.0,0.0,0.0
sparse,7,30.04513493000195,0.0,1.0,0.0,0.0,0.0
sparse,8,0.9651572599977953,-17.0,0.0,0.0,0.0,0.0
sparse,9,0.1872393869998632,-17.0,0.0,0.0,0.0,0.0
sparse,10,0.12477236400081892,-40.0,0.0,0.0,0.0,0.0
