type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,1,0.37467331799999776,5.466339235184736,0.3066666666666667,198.04333333333332,1801.9566666666667,218.31666666666663
dense,2,0.3901604409999952,161.1557312083628,0.49000000000000005,173.39333333333332,1826.6066666666666,188.9333333333333
dense,3,0.39535318633333266,64.46229935376277,0.35333333333333333,181.95333333333335,1818.0466666666669,198.92
dense,4,0.3901130596666727,49.660362949156045,0.5233333333333333,186.70333333333335,1813.2966666666669,204.44000000000003
dense,5,0.3809122016666742,19.08603793763368,0.37000000000000005,188.03333333333333,1811.966666666667,206.08
dense,6,0.3868200076666563,96.62721417069243,0.49,181.24666666666667,1818.7533333333333,198.12666666666667
dense,7,0.38506968500000155,54.5225747530098,0.3566666666666667,182.72000000000003,1817.28,199.94333333333336
dense,8,0.3809709453333108,65.31954248366013,0.38999999999999996,179.3033333333333,1820.6966666666667,196.62333333333333
dense,9,0.38942345966667286,68.25937019969278,0.49000000000000005,184.65666666666667,1815.3433333333335,201.89666666666665
dense,10,0.3888168176666658,175.24965639906216,0.4166666666666667,175.98666666666668,1824.0133333333333,192.03666666666666
sparse,1,0.3799433303333293,585.1863112199309,0.37666666666666665,198.91333333333333,1801.0866666666668,219.49333333333334
sparse,2,0.38333584399999693,842.139194139194,0.5100000000000001,173.24666666666667,1826.7533333333333,188.77666666666667
sparse,3,0.3821003276666715,626.2735305024385,0.37666666666666665,180.83666666666667,1819.1633333333332,197.54333333333332
sparse,4,0.3818851359999917,660.9818479082637,0.5433333333333333,184.62666666666667,1815.3733333333332,201.99333333333334
sparse,5,0.3791136196666609,671.3830894308944,0.3833333333333333,189.04999999999998,1810.95,207.10000000000002
sparse,6,0.3820817309999999,799.9683441558441,0.5233333333333333,179.37,1820.6299999999999,196.11666666666665
sparse,7,0.38244950099999947,726.7721674876848,0.43333333333333335,186.4,1813.6000000000001,203.33666666666667
sparse,8,0.3808437203333188,612.7767294251889,0.4066666666666667,180.53333333333333,1819.4666666666665,197.55666666666664
sparse,9,0.37773126033331966,756.9535366011727,0.42,185.98000000000002,1814.0199999999998,203.34
sparse,10,0.3843092726666419,753.8117816091954,0.43333333333333335,175.5,1824.5,191.67666666666665
