type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,1,0.3745652780000205,-9.128571428571428,0.18,170.48,1797.2,186.16
sparse,1,0.37435215599999083,451.45,0.2,172.12,1798.71,187.71
