type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,10,0.17060051700000314,411.9871794871795,1.0,64.77,1983.92,77.39
sparse,10,0.16884054999999876,632.2692307692307,1.0,62.8,1983.67,75.89
