type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,1,0.18446047299998555,-31.94,0.0,9.43,2942.83,11.64
sparse,1,0.18888479200000347,0.0,0.0,10.07,2943.26,12.51
