type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,1,0.21175437666666239,-175.2458536585366,0.3933333333333333,26.52,2973.48,34.32333333333333
dense,2,0.20579224300001442,-474.68105113012945,0.2966666666666667,39.53,2960.47,48.71
dense,3,0.22237627366666857,-90.7518302704318,0.37000000000000005,24.456666666666667,2975.543333333333,32.27
dense,4,0.2078494869999948,-237.80290634252765,0.3833333333333333,37.60666666666666,2962.3933333333334,46.20666666666667
dense,5,0.21674517500000245,-211.15753760902751,0.10666666666666669,43.24333333333333,2956.7566666666667,54.12
dense,6,0.20685938099999931,-476.34346731524147,0.2866666666666667,34.586666666666666,2965.4133333333334,42.48666666666666
dense,7,0.21359878499999618,-326.1392331921364,0.48333333333333334,35.153333333333336,2964.846666666667,43.63666666666666
dense,8,0.2226218289999974,-381.243721225864,0.26333333333333336,36.52,2963.48,46.46
dense,9,0.21014333966666832,-215.94797711154092,0.09000000000000001,41.06666666666666,2958.933333333333,50.17666666666667
dense,10,0.2028120146666644,-431.04492753623185,0.24,36.736666666666665,2963.263333333334,46.830000000000005
sparse,1,0.20692960766667814,-194.0645098039216,0.3833333333333333,26.80333333333333,2973.1966666666667,34.70666666666667
sparse,2,0.20521750833330618,-506.54835848486465,0.30000000000000004,39.77,2960.2299999999996,49.076666666666675
sparse,3,0.21350785800000419,-125.38070921985815,0.35333333333333333,24.706666666666667,2975.2933333333335,32.513333333333335
sparse,4,0.20735579200000454,-322.4795080484717,0.36000000000000004,37.75333333333334,2962.2466666666664,46.456666666666656
sparse,5,0.21521918799999487,-454.21852326077675,0.10333333333333333,42.669999999999995,2957.33,53.31666666666667
sparse,6,0.20507022000000386,-604.9275258532394,0.24666666666666667,35.29666666666667,2964.7033333333334,43.376666666666665
sparse,7,0.21406963733332454,-626.8313841776595,0.49333333333333335,35.91666666666667,2964.0833333333335,44.52
sparse,8,0.22325038233333996,-453.5645996732026,0.29,36.833333333333336,2963.1666666666665,46.830000000000005
sparse,9,0.21186628833333845,-443.966881443299,0.08666666666666667,40.5,2959.5,49.53666666666667
sparse,10,0.2049303026666712,-631.3018426182616,0.27,35.903333333333336,2964.096666666667,45.9
