type,id,time_100avg,cost_100avg,fails_100total,visited,repeated,explored
dense,10,0.4091316830000278,212.31578947368422,0.7,202.8,1829.52,223.06
sparse,10,0.3914133489999631,952.025641025641,0.68,201.29,1827.88,221.91
